0000086312;255030905;38824535607;110122000000;36977000000;0;0;0;320000000;384000000;0;0;84179000000;5205000000;569000000;0;267400000;0;262300000;2622000000;412000000;338000000;591365;1
0001133421;167637130;54500000000;41089000000;8819000000;2245000000;6912000000;5850000000;1511000000;1569000000;127000000;12762000000;32270000000;4297000000;300000000;9434000000;169700000;10685000000;170700000;2248000000;1992000000;0;339000;1
0000315189;313361302;43155250076;73011000000;11413000000;3857000000;0;0;324000000;305000000;81000000;0;61580000000;7483000000;1082000000;0;313500000;0;316600000;2751000000;323000000;1279000000;364000;1
0000277948;773825565;59000000000;41778000000;0;958000000;32168000000;12932000000;534000000;550000000;0;45100000000;26394000000;4850000000;1009000000;9457000000;796000000;8801000000;798000000;3331000000;1444000000;717000000;337000;1
0001283699;856932845;23200000000;86921000000;52062000000;1528000000;21984000000;33118000000;10933000000;12826000000;495000000;34353000000;0;11338000000;1135000000;12506000000;856294467;9305000000;864158739;3742000000;14968000000;1128000000;6099719;0
0001110803;147000000;48200000000;7316000000;4613000000;127000000;889000000;568000000;579000000;740000000;194000000;1457000000;0;1051000000;128000000;665000000;146000000;4451000000;148000000;1002000000;970000000;0;698000;0
0000093751;354342408;20810000000;245610000000;24431000000;0;2282000000;4367000000;858000000;1020000000;0;0;221179000000;5690000000;470000000;0;369911000;0;373666000;2242000000;1134000000;1382000000;3168000;1
0000079879;235755928;27547000000;17708000000;5284000000;1216000000;2983000000;4082000000;782000000;792000000;39000000;7065000000;12305000000;2080000000;392000000;4375000000;236900000;6170000000;238200000;1243000000;889000000;127000000;241113;1
0000062709;503897894;50438773243;31357000000;0;1155000000;858000000;2001000000;1921000000;2268000000;252000000;2859000000;0;2361000000;666000000;6679000000;513000000;7068000000;519000000;1742000000;2610000000;427000000;4266983;1
0001551182;413400000;0;79206000000;71676000000;370000000;3496000000;5210000000;436000000;452000000;0;8706000000;0;3451000000;378000000;5132000000;434300000;8728000000;420800000;0;512000000;0;900000;1
0000103379;0;31443000000;10356785000;4298516000;402226000;876093000;958481000;1273514000;1373229000;84285000;1834574000;6058269000;1664223000;167887000;2661604000;395189000;4673457000;400496000;1259792000;1470435000;0;275092;1
0000010795;290031363;62360106701;51765000000;21081000000;536000000;5659000000;5469000000;418000000;442000000;244000000;11128000000;0;3539000000;111000000;5655000000;278971000;6664000000;282402000;874000000;489000000;515000000;736000;1
0000038777;504591594;4600000000;14532200000;10288200000;5957600000;683700000;1032300000;534800000;315200000;111500000;789200000;3161300000;201600000;442300000;0;503600000;0;504300000;1195700000;684400000;27400000;15431000;1
0001047122;278441000;48300000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
0000815097;527679851;19300000000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
